transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,amount_vs_avg,high_value_transaction,night_transaction,behavior_risk_score,new_account,international_high_risk,high_activity_risk
T5710,U6583,45353.93,Transfer,UPI,iOS,Mumbai,1711,23,2,1372.17,0,0.656,7,0,33.02863447351748,1,0,9,0,0,1
T5711,U3196,8479.03,Transfer,Wallet,iOS,Delhi,1949,12,3,21530.31,0,0.711,7,0,0.3938000056661671,0,0,10,0,0,0
T5712,U2817,48417.93,Withdrawal,NetBanking,Web,Chennai,315,9,4,17308.81,0,0.899,4,0,2.797138154607127,1,0,8,0,0,0
T5713,U4828,22671.52,Withdrawal,UPI,Web,Chennai,1712,5,3,1475.38,0,0.237,6,0,15.356154919465178,1,1,9,0,0,1
T5714,U3241,47288.47,Payment,Wallet,Web,Chennai,1861,10,4,29880.89,0,0.433,1,0,1.5825126857772385,0,0,5,0,0,0
T5715,U9389,33857.16,Withdrawal,Card,Android,Chennai,891,7,3,17444.85,0,0.971,4,0,1.940699937234357,0,0,7,0,0,0
T5716,U3648,15114.26,Withdrawal,Wallet,Web,Delhi,484,18,4,14808.7,0,0.428,3,0,1.0205649000317358,0,0,7,0,0,0
T5717,U9142,9455.71,Transfer,UPI,iOS,Bangalore,1397,10,3,13486.14,0,0.46,5,0,0.7010908168818593,0,0,8,0,0,0
T5718,U4535,15221.57,Payment,Wallet,iOS,Hyderabad,816,5,4,21050.45,0,0.289,8,0,0.7230651570319384,0,1,12,0,0,0
T5719,U9051,4696.22,Payment,UPI,iOS,Hyderabad,1104,11,1,13804.88,0,0.871,5,0,0.34016085899631177,0,0,6,0,0,0
T5720,U5024,7236.2,Payment,NetBanking,Android,Hyderabad,1673,17,0,19806.4,0,0.366,1,0,0.3653281096963761,0,0,1,0,0,0
T5721,U8878,5277.79,Transfer,Card,Web,Hyderabad,42,2,1,14701.19,0,0.636,2,0,0.3589798526614062,0,1,3,0,0,0
T5722,U9242,21176.03,Payment,NetBanking,Web,Delhi,1190,12,2,18360.46,0,0.183,2,0,1.1532868301322443,0,0,4,0,0,0
T5723,U2603,39789.14,Payment,NetBanking,Web,Bangalore,1363,3,3,24175.07,0,0.616,9,0,1.6458067833192078,0,1,12,0,0,1
T5724,U1804,7112.11,Transfer,UPI,Web,Delhi,787,8,4,24533.33,0,0.934,7,0,0.2898840115055108,0,0,11,0,0,0
T5725,U6513,6559.51,Payment,UPI,iOS,Bangalore,1749,15,1,25486.54,0,0.777,4,0,0.25736144013898554,0,0,5,0,0,0
T5726,U2615,32189.28,Withdrawal,UPI,Android,Delhi,1740,11,1,6168.79,0,0.068,9,0,5.217240781290773,1,0,10,0,0,1
T5727,U2285,9899.29,Withdrawal,UPI,Web,Mumbai,1420,19,4,1927.49,0,0.634,9,0,5.133181919532899,1,0,13,0,0,1
T5728,U8940,4925.62,Withdrawal,NetBanking,iOS,Bangalore,1654,6,3,25100.54,0,0.559,7,0,0.19622780116279717,0,0,10,0,0,0
T5729,U4527,8384.09,Withdrawal,UPI,iOS,Hyderabad,1192,11,2,1364.71,0,0.339,9,0,6.138997298108676,1,0,11,0,0,1
T5730,U4498,46190.38,Withdrawal,UPI,Android,Bangalore,804,7,2,6483.37,0,0.843,9,0,7.123341203540205,1,0,11,0,0,1
T5731,U9913,41082.49,Withdrawal,NetBanking,Web,Chennai,1999,20,2,15833.34,0,0.792,7,0,2.594518622184442,1,0,9,0,0,1
T5732,U7002,17735.52,Withdrawal,Card,Android,Bangalore,1572,14,4,25677.46,0,0.649,5,0,0.6906769331182634,0,0,9,0,0,0
T5733,U5071,32808.25,Withdrawal,Card,Web,Chennai,1260,1,1,26913.76,0,0.744,9,0,1.2189686997023195,0,1,10,0,0,1
T5734,U4838,26886.92,Withdrawal,Wallet,Android,Chennai,1285,10,2,18878.71,0,0.193,3,0,1.4241172136648286,0,0,5,0,0,0
T5735,U5732,33872.36,Transfer,NetBanking,Web,Mumbai,376,23,1,29006.08,1,0.92,4,0,1.1677273272594137,0,0,5,0,1,0
T5736,U2623,34149.42,Transfer,UPI,Web,Bangalore,1810,20,2,21925.29,0,0.668,6,0,1.5574645779108092,0,0,8,0,0,1
T5737,U6279,31455.26,Withdrawal,Wallet,Android,Mumbai,271,4,2,15878.96,0,0.468,7,0,1.9808148131355494,0,1,9,0,0,1
T5738,U8639,13341.76,Transfer,Card,Web,Hyderabad,655,22,3,4117.68,0,0.193,8,0,3.239329105441549,1,0,11,0,0,1
T5739,U6546,1998.37,Transfer,Card,Android,Bangalore,547,5,4,12920.69,0,0.683,4,0,0.15465237132294612,0,1,8,0,0,0
T5740,U1657,22805.56,Withdrawal,NetBanking,Android,Delhi,1076,18,3,24687.99,0,0.097,9,0,0.9237137687689938,0,0,12,0,0,0
T5741,U2766,44554.15,Withdrawal,UPI,Web,Delhi,1564,13,1,8581.05,0,0.32,3,0,5.191550969756644,1,0,4,0,0,0
T5742,U7049,28496.39,Transfer,UPI,Web,Delhi,25,6,1,17390.31,0,0.574,3,0,1.6385418924738848,0,0,4,1,0,0
T5743,U9208,41627.93,Withdrawal,Wallet,Android,Chennai,114,11,4,29504.69,0,0.646,5,0,1.410844145654618,0,0,9,0,0,0
T5744,U9846,49581.64,Withdrawal,Card,iOS,Delhi,800,16,2,5315.28,0,0.017,2,0,9.326378595559301,1,0,4,0,0,0
T5745,U9814,8222.63,Withdrawal,Wallet,Android,Hyderabad,1236,3,4,3133.57,0,0.009,1,0,2.6232082869420683,1,1,5,0,0,0
T5746,U5942,34604.29,Withdrawal,Wallet,iOS,Bangalore,729,19,2,23888.34,0,0.111,9,0,1.4485243208895684,0,0,11,0,0,1
T5747,U2497,33730.96,Transfer,Wallet,iOS,Bangalore,1958,21,0,845.16,0,0.768,8,0,39.863571901295266,1,0,8,0,0,1
T5748,U6484,48998.77,Payment,UPI,Android,Chennai,1711,21,0,19333.35,0,0.567,3,0,2.5342858694499686,1,0,3,0,0,0
T5749,U5351,49280.76,Transfer,Card,Android,Chennai,1092,9,4,10138.78,0,0.608,5,0,4.860140949803645,1,0,9,0,0,0
T5750,U6827,34349.6,Payment,Wallet,Android,Chennai,1018,23,0,21742.03,0,0.603,8,0,1.5797982157960506,0,0,8,0,0,1
T5751,U7314,12218.56,Payment,Card,iOS,Hyderabad,57,0,0,3695.57,0,0.037,2,0,3.3053776879647887,1,1,2,0,0,0
T5752,U6186,39937.86,Payment,Card,Android,Bangalore,669,22,1,9968.31,0,0.172,7,0,4.006080661550298,1,0,8,0,0,1
T5753,U3930,5396.11,Transfer,Wallet,Android,Mumbai,1310,3,2,609.4,0,0.728,9,0,8.840285058977718,1,1,11,0,0,1
T5754,U4065,39045.93,Transfer,Wallet,Web,Chennai,1445,12,0,7129.22,0,0.646,4,0,5.476118548936779,1,0,4,0,0,0
T5755,U8788,45514.3,Transfer,NetBanking,Web,Delhi,1211,5,3,14549.43,0,0.445,2,0,3.1280381404535813,1,1,5,0,0,0
T5756,U1968,19172.53,Transfer,UPI,Web,Mumbai,810,14,1,5410.64,0,0.02,9,0,3.5428317478620155,1,0,10,0,0,1
T5757,U9485,31550.23,Transfer,Card,Android,Mumbai,123,13,2,18029.7,0,0.417,1,0,1.7498061639315168,0,0,3,0,0,0
T5758,U4424,21535.63,Payment,Wallet,Android,Chennai,305,2,1,3632.58,0,0.248,6,0,5.926835242378041,1,1,7,0,0,1
T5759,U2983,21916.36,Transfer,Wallet,Android,Delhi,1763,23,3,22382.18,0,0.697,8,0,0.9791441609279825,0,0,11,0,0,0
T5760,U1601,15553.03,Payment,Card,iOS,Chennai,447,18,2,27657.78,0,0.825,2,0,0.5623180053494767,0,0,4,0,0,0
T5761,U4358,38118.37,Transfer,Wallet,iOS,Chennai,275,5,4,11639.17,0,0.504,7,0,3.274726228225189,1,1,11,0,0,1
T5762,U4075,46812.02,Transfer,NetBanking,Web,Delhi,171,1,4,15893.36,0,0.404,7,0,2.9451969126155437,1,1,11,0,0,1
T5763,U7560,47040.51,Withdrawal,Card,iOS,Mumbai,1874,8,1,14706.55,0,0.273,3,0,3.198391982349202,1,0,4,0,0,0
T5764,U9950,8780.33,Payment,Wallet,iOS,Mumbai,513,12,4,23583.32,0,0.093,4,0,0.3722952368353211,0,0,8,0,0,0
T5765,U2580,43743.45,Transfer,Card,iOS,Delhi,1069,17,2,29826.31,0,0.372,8,1,1.4665569908919038,0,0,10,0,0,1
T5766,U1169,36884.7,Transfer,Wallet,Web,Mumbai,596,11,3,22097.01,0,0.678,6,0,1.6691412484653596,0,0,9,0,0,1
T5767,U3232,12679.23,Transfer,Wallet,Web,Hyderabad,467,20,3,6514.45,0,0.666,2,0,1.9460252169842451,0,0,5,0,0,0
T5768,U2332,3410.87,Withdrawal,UPI,iOS,Chennai,1015,21,4,20912.8,0,0.413,6,0,0.16309183409997227,0,0,10,0,0,0
T5769,U2761,13436.46,Payment,Card,Android,Hyderabad,1680,3,0,18511.34,0,0.966,7,1,0.7258109995819004,0,1,7,0,0,0
T5770,U9206,45614.8,Transfer,UPI,Web,Hyderabad,1404,22,0,6382.58,0,0.94,8,0,7.145645546856153,1,0,8,0,0,1
T5771,U9219,31677.27,Transfer,Wallet,iOS,Hyderabad,1519,6,0,7304.76,0,0.876,8,0,4.335930827182935,1,0,8,0,0,1
T5772,U1354,36066.68,Transfer,Card,Android,Bangalore,281,11,4,19618.33,0,0.436,8,0,1.8383237348064383,0,0,12,0,0,1
T5773,U1298,12894.76,Withdrawal,Card,Android,Bangalore,1212,22,4,24253.78,0,0.747,8,0,0.531637887459709,0,0,12,0,0,0
T5774,U8575,35983.44,Transfer,NetBanking,Web,Hyderabad,489,10,4,22895.88,0,0.929,6,0,1.5715433718480423,0,0,10,0,0,1
T5775,U6993,1454.67,Payment,NetBanking,Android,Chennai,966,6,2,18231.72,0,0.738,1,0,0.07978348814658481,0,0,3,0,0,0
T5776,U5801,18797.3,Payment,Wallet,Web,Hyderabad,168,9,0,28132.51,0,0.316,4,0,0.6681462782283476,0,0,4,0,0,0
T5777,U7628,31356.33,Payment,Wallet,iOS,Hyderabad,764,8,1,21958.26,0,0.068,2,0,1.427931997708484,0,0,3,0,0,0
T5778,U7910,7347.52,Payment,Wallet,Web,Bangalore,1961,1,2,16303.29,0,0.958,7,0,0.4506494916368637,0,1,9,0,0,0
T5779,U7590,41159.03,Transfer,Wallet,Android,Hyderabad,1846,4,2,24504.53,0,0.992,1,0,1.6795813026692343,0,1,3,0,0,0
T5780,U3677,11789.81,Withdrawal,NetBanking,Web,Chennai,213,9,4,8785.47,0,0.694,5,0,1.3418141756587116,0,0,9,0,0,0
T5781,U2410,32631.44,Withdrawal,Card,Web,Chennai,804,13,4,7978.43,0,0.315,8,0,4.089444985418758,1,0,12,0,0,1
T5782,U4268,20289.6,Withdrawal,UPI,iOS,Hyderabad,1311,15,2,29146.51,0,0.865,4,0,0.6961006274635466,0,0,6,0,0,0
T5783,U5923,29822.38,Transfer,Card,Android,Chennai,1176,1,4,28499.67,1,0.953,7,0,1.046374699261456,0,1,11,0,1,1
T5784,U7508,5417.16,Withdrawal,Card,Web,Hyderabad,1553,18,0,26427.43,0,0.506,5,0,0.20497471851335852,0,0,5,0,0,0
T5785,U8508,894.79,Payment,NetBanking,iOS,Bangalore,521,22,2,6509.64,0,0.312,1,0,0.13743502942875047,0,0,3,0,0,0
T5786,U9621,45482.74,Transfer,Card,iOS,Hyderabad,1997,8,2,17671.9,0,0.406,2,0,2.5735866779079832,1,0,4,0,0,0
T5787,U5103,13518.02,Withdrawal,Card,iOS,Mumbai,125,13,2,16098.0,0,0.074,5,0,0.8396807255109013,0,0,7,0,0,0
T5788,U6879,40992.87,Payment,Wallet,iOS,Bangalore,401,14,4,6172.94,0,0.566,7,0,6.6396612211974855,1,0,11,0,0,1
T5789,U7798,49967.55,Payment,UPI,iOS,Chennai,1376,18,2,13488.87,1,0.379,7,0,3.704079431454862,1,0,9,0,0,1
T5790,U9923,10610.99,Transfer,Card,Web,Chennai,1406,7,1,14007.86,0,0.885,9,0,0.7574485004490015,0,0,10,0,0,0
T5791,U8901,13295.28,Transfer,Card,Web,Bangalore,1817,14,1,7294.62,0,0.276,3,0,1.822364651667713,0,0,4,0,0,0
T5792,U8706,33159.85,Withdrawal,UPI,Android,Mumbai,697,7,0,28650.94,0,0.008,4,0,1.1573334999305458,0,0,4,0,0,0
T5793,U8362,48274.16,Withdrawal,Wallet,Web,Bangalore,939,3,2,14832.18,0,0.737,3,0,3.2544713945357637,1,1,5,0,0,0
T5794,U5925,45794.93,Withdrawal,NetBanking,Android,Delhi,735,5,2,15794.27,0,0.007,8,0,2.8992812405232704,1,1,10,0,0,1
T5795,U3456,25168.63,Transfer,NetBanking,Android,Mumbai,378,10,4,17997.51,0,0.546,9,0,1.3983729764297157,0,0,13,0,0,1
T5796,U9189,39765.76,Withdrawal,Card,Android,Bangalore,1248,11,3,26619.88,0,0.181,8,0,1.4937808216708088,0,0,11,0,0,1
T5797,U9524,6830.51,Withdrawal,Wallet,Web,Delhi,1544,23,3,16045.96,0,0.61,2,0,0.42565757003195626,0,0,5,0,0,0
T5798,U1921,48873.04,Payment,NetBanking,iOS,Hyderabad,578,8,2,16274.88,0,0.198,1,0,3.0027894037065894,1,0,3,0,0,0
T5799,U6486,48219.44,Payment,NetBanking,Android,Mumbai,910,17,0,7281.78,0,0.502,5,0,6.621021093593381,1,0,5,0,0,0
T5800,U3345,8228.26,Payment,NetBanking,iOS,Hyderabad,750,16,1,18124.23,0,0.335,2,0,0.4539672048299525,0,0,3,0,0,0
T5801,U1435,15006.19,Withdrawal,NetBanking,Android,Delhi,1845,20,2,11496.37,0,0.183,3,0,1.3051845769945647,0,0,5,0,0,0
T5802,U3244,5052.74,Transfer,NetBanking,Web,Chennai,336,2,2,19438.77,0,0.606,9,0,0.25991768421128436,0,1,11,0,0,0
T5803,U1684,13622.29,Payment,Card,Android,Chennai,46,12,0,9092.32,0,0.082,3,0,1.4980546159158592,0,0,3,0,0,0
T5804,U6080,40806.99,Transfer,NetBanking,Web,Chennai,995,5,0,21500.28,0,0.941,1,0,1.8978865444289827,0,1,1,0,0,0
T5805,U3151,18946.86,Withdrawal,Card,iOS,Hyderabad,389,13,3,18605.19,0,0.778,9,0,1.0183094980756404,0,0,12,0,0,1
T5806,U4250,4465.43,Withdrawal,UPI,Web,Mumbai,805,0,2,14287.07,0,0.916,2,0,0.31252856403978985,0,1,4,0,0,0
T5807,U2953,17144.16,Payment,UPI,iOS,Hyderabad,1545,3,2,2990.51,0,0.042,6,0,5.730938556113801,1,1,8,0,0,1
T5808,U2724,49070.1,Transfer,Wallet,Web,Hyderabad,1357,21,4,18846.35,0,0.002,7,0,2.6035543458364176,1,0,11,0,0,1
T5809,U1057,31502.7,Payment,Card,Android,Chennai,378,17,1,25792.44,1,0.358,9,0,1.2213454273644773,0,0,10,0,0,1
T5810,U5567,20837.24,Withdrawal,Wallet,Android,Hyderabad,233,10,4,5215.12,1,0.617,8,0,3.9947777275062695,1,0,12,0,0,1
T5811,U3255,8368.6,Transfer,UPI,Web,Delhi,1967,10,4,2633.11,0,0.244,6,0,3.1770123495222293,1,0,10,0,0,1
T5812,U4991,49309.53,Payment,UPI,iOS,Bangalore,823,7,1,1283.11,0,0.549,4,0,38.39977104765168,1,0,5,0,0,0
T5813,U8946,41051.41,Withdrawal,UPI,iOS,Bangalore,1746,3,2,1051.38,0,0.606,4,0,39.00816245082574,1,1,6,0,0,0
T5814,U4561,14109.79,Payment,UPI,iOS,Bangalore,1133,1,3,25277.87,0,0.152,4,0,0.558165376854266,0,1,7,0,0,0
T5815,U2200,3549.93,Transfer,NetBanking,Web,Chennai,1827,0,1,21855.69,0,0.769,2,0,0.1624184631799234,0,1,3,0,0,0
T5816,U2556,2878.45,Transfer,UPI,Web,Chennai,1108,23,0,6148.72,0,0.936,7,0,0.4680619605445451,0,0,7,0,0,0
T5817,U8875,6062.89,Transfer,NetBanking,Web,Bangalore,733,9,2,27521.81,0,0.64,1,0,0.22028601004039922,0,0,3,0,0,0
T5818,U1588,29059.39,Transfer,NetBanking,Web,Mumbai,1470,16,1,4146.66,0,0.948,5,1,7.006213141867945,1,0,6,0,0,0
T5819,U1591,46441.73,Transfer,Wallet,iOS,Bangalore,712,6,1,11287.47,0,0.246,4,0,4.114085434075655,1,0,5,0,0,0
T5820,U4493,24862.33,Payment,NetBanking,iOS,Hyderabad,1401,6,1,13618.04,0,0.037,2,1,1.8255567205911725,0,0,3,0,0,0
T5821,U2607,42155.13,Payment,Wallet,Web,Bangalore,72,12,3,2369.28,1,0.247,9,0,17.784873517052834,1,0,12,0,0,1
T5822,U6394,22322.04,Payment,NetBanking,Web,Bangalore,1657,21,4,10489.48,0,0.648,1,0,2.1278378110439182,1,0,5,0,0,0
T5823,U3029,35443.75,Payment,NetBanking,iOS,Mumbai,1967,23,4,3146.23,0,0.598,4,0,11.261887437524425,1,0,8,0,0,0
T5824,U4068,36607.04,Withdrawal,UPI,iOS,Chennai,1688,0,1,23714.25,0,0.267,6,0,1.5436075942695102,0,1,7,0,0,1
T5825,U6921,8739.49,Withdrawal,Card,Android,Chennai,108,0,1,1500.16,0,0.408,4,0,5.821824455754216,1,1,5,0,0,0
T5826,U9250,18092.74,Payment,NetBanking,Web,Hyderabad,786,12,4,612.38,0,0.368,4,0,29.496788287847668,1,0,8,0,0,0
T5827,U4500,31883.24,Withdrawal,Card,Android,Bangalore,1258,0,3,22001.71,1,0.95,2,0,1.4490596840116514,0,1,5,0,1,0
T5828,U3437,3581.3,Withdrawal,Card,iOS,Delhi,84,5,2,23447.36,0,0.314,9,0,0.15273136372863605,0,1,11,0,0,0
T5829,U2404,18108.93,Transfer,Card,iOS,Hyderabad,1823,22,4,14919.34,0,0.193,9,0,1.2137075964756836,0,0,13,0,0,1
T5830,U8500,26763.23,Payment,NetBanking,Web,Chennai,1743,9,1,9604.39,0,0.566,1,0,2.7862720826535936,1,0,2,0,0,0
T5831,U9401,49811.41,Withdrawal,Card,Android,Mumbai,193,20,3,7169.95,0,0.125,1,0,6.946277689845837,1,0,4,0,0,0
T5832,U1305,23752.95,Withdrawal,NetBanking,iOS,Chennai,1326,0,3,3599.13,0,0.508,8,0,6.597803412654543,1,1,11,0,0,1
T5833,U2294,40812.04,Payment,UPI,Android,Chennai,1090,4,1,14578.48,0,0.687,9,0,2.79927953534694,1,1,10,0,0,1
T5834,U4281,21631.76,Transfer,NetBanking,Android,Mumbai,1282,21,0,14783.57,0,0.943,3,0,1.4631308181435103,0,0,3,0,0,0
T5835,U4520,39829.72,Payment,Wallet,Android,Bangalore,1989,1,3,13733.23,0,0.892,3,0,2.9000329832833733,1,1,6,0,0,0
T5836,U3208,29790.97,Transfer,UPI,Android,Bangalore,1659,2,4,23370.05,0,0.841,2,0,1.2746954030734607,0,1,6,0,0,0
T5837,U5237,44335.44,Withdrawal,Card,Android,Chennai,478,22,0,3083.33,0,0.394,9,0,14.374415189036194,1,0,9,0,0,1
T5838,U2057,20576.58,Transfer,Card,Web,Hyderabad,149,2,2,20133.3,0,0.894,2,0,1.021966494986168,0,1,4,0,0,0
T5839,U2748,30235.01,Transfer,Wallet,Web,Delhi,1936,17,4,12106.86,0,0.717,7,0,2.497139048518896,1,0,11,0,0,1
T5840,U6609,31519.43,Payment,UPI,Android,Hyderabad,1995,22,1,7304.4,0,0.442,2,0,4.314538560516878,1,0,3,0,0,0
T5841,U6857,20898.28,Withdrawal,Wallet,Web,Hyderabad,368,7,0,20479.66,0,0.564,6,0,1.0203909444324548,0,0,6,0,0,1
T5842,U1121,7258.39,Payment,Card,iOS,Chennai,1586,8,4,6010.57,0,0.436,3,0,1.2074033904620591,0,0,7,0,0,0
T5843,U4331,4723.29,Payment,NetBanking,Android,Chennai,1441,1,3,7004.42,0,0.197,1,0,0.6742336647909761,0,1,4,0,0,0
T5844,U4670,882.74,Withdrawal,Card,Web,Delhi,1507,1,1,29956.52,0,0.452,6,0,0.029466391076430894,0,1,7,0,0,0
T5845,U2210,43683.04,Payment,Wallet,Web,Delhi,1698,15,0,26671.19,0,0.807,2,0,1.637774775899542,0,0,2,0,0,0
T5846,U6066,11861.92,Payment,NetBanking,iOS,Delhi,1479,6,3,20944.46,0,0.267,7,0,0.5663241580753061,0,0,10,0,0,0
T5847,U8393,10614.76,Transfer,NetBanking,iOS,Chennai,989,3,1,9541.31,0,0.64,9,0,1.1123889288861921,0,1,10,0,0,1
T5848,U5098,36814.97,Payment,Card,iOS,Chennai,1265,4,1,16147.88,0,0.553,1,0,2.2797228043059334,1,1,2,0,0,0
T5849,U2254,16034.8,Withdrawal,NetBanking,iOS,Hyderabad,1650,0,0,3885.81,0,0.92,4,0,4.125439627869641,1,1,4,0,0,0
T5850,U9134,25326.93,Payment,UPI,Android,Chennai,1651,21,0,10085.15,0,0.746,5,0,2.511060216237117,1,0,5,0,0,0
T5851,U7230,8167.43,Transfer,Card,Web,Bangalore,309,9,0,2132.32,0,0.361,9,0,3.828506740667129,1,0,9,0,0,1
T5852,U9861,47989.3,Payment,Card,Web,Bangalore,1675,12,4,18348.52,0,0.562,3,0,2.6152891192794145,1,0,7,0,0,0
T5853,U1106,42586.49,Payment,UPI,iOS,Delhi,435,23,1,25739.12,0,0.911,6,0,1.654479077797617,0,0,7,0,0,1
T5854,U7230,43196.29,Payment,Card,Web,Chennai,1004,14,2,24305.58,0,0.226,5,0,1.777143884495474,0,0,7,0,0,0
T5855,U3790,20368.35,Transfer,Wallet,Web,Bangalore,170,0,3,25696.83,0,0.474,5,0,0.7926097261908884,0,1,8,0,0,0
T5856,U2579,38129.94,Withdrawal,Wallet,Web,Hyderabad,410,17,0,5320.53,0,0.222,2,0,7.165221280346067,1,0,2,0,0,0
T5857,U1343,7236.61,Withdrawal,Card,iOS,Mumbai,1411,22,1,19537.53,1,0.418,5,0,0.37037637938985174,0,0,6,0,0,0
T5858,U8492,480.52,Transfer,UPI,Web,Hyderabad,1992,13,3,28706.59,0,0.058,3,0,0.016738430498693897,0,0,6,0,0,0
T5859,U6802,1047.65,Transfer,NetBanking,Web,Mumbai,1951,17,2,23519.21,0,0.876,2,0,0.04454254447558079,0,0,4,0,0,0
T5860,U8607,29350.76,Payment,UPI,Web,Hyderabad,1290,21,3,201.37,0,0.978,6,0,145.03513366605722,1,0,9,0,0,1
T5861,U4629,22796.98,Withdrawal,Wallet,Android,Bangalore,750,11,2,26480.97,0,0.568,1,0,0.8608490984620857,0,0,3,0,0,0
T5862,U2487,25924.87,Transfer,Card,Android,Chennai,871,11,0,21202.82,0,0.554,6,0,1.2226509185609007,0,0,6,0,0,1
T5863,U2611,422.78,Withdrawal,UPI,Web,Mumbai,503,4,4,3749.66,1,0.956,8,0,0.11272149435032768,0,1,12,0,1,0
T5864,U2371,21163.2,Payment,NetBanking,Web,Chennai,1999,6,2,9483.3,0,0.393,3,0,2.2313929335849774,1,0,5,0,0,0
T5865,U7730,35917.5,Transfer,NetBanking,Web,Chennai,498,23,0,3613.69,0,0.621,7,0,9.9365367431232,1,0,7,0,0,1
T5866,U5453,22162.55,Withdrawal,NetBanking,Web,Bangalore,1215,12,3,21921.33,0,0.837,3,0,1.0109577768421512,0,0,6,0,0,0
T5867,U4362,36624.35,Withdrawal,NetBanking,Web,Delhi,535,8,3,205.36,0,0.506,6,0,177.47795115332426,1,0,9,0,0,1
T5868,U4236,11689.3,Payment,UPI,Web,Delhi,1133,5,3,13989.21,0,0.221,7,0,0.8355342771838307,0,1,10,0,0,0
T5869,U1928,40666.44,Transfer,NetBanking,Android,Mumbai,746,20,4,29994.29,0,0.813,3,0,1.3557608544541493,0,0,7,0,0,0
T5870,U8340,29442.14,Withdrawal,Wallet,iOS,Bangalore,367,6,1,25548.8,1,0.271,5,0,1.1523432668748874,0,0,6,0,0,0
T5871,U5661,10577.62,Payment,NetBanking,Web,Chennai,1264,17,2,17657.93,0,0.844,3,0,0.5989955223787625,0,0,5,0,0,0
T5872,U7057,11874.19,Withdrawal,Wallet,Web,Hyderabad,574,14,1,20848.63,0,0.945,4,0,0.5695156220997687,0,0,5,0,0,0
T5873,U4219,31420.12,Payment,UPI,Web,Hyderabad,1039,7,3,18148.8,0,0.546,5,0,1.7311551642442342,0,0,8,0,0,0
T5874,U3942,41505.48,Withdrawal,Wallet,iOS,Mumbai,99,19,4,24344.29,0,0.049,7,0,1.7048669373008085,0,0,11,0,0,1
T5875,U4253,20810.61,Withdrawal,UPI,Web,Mumbai,73,15,0,26590.95,0,0.956,4,0,0.782590596026241,0,0,4,0,0,0
T5876,U3253,12952.11,Payment,NetBanking,Web,Mumbai,1121,16,4,23021.11,0,0.831,4,0,0.5625943929552939,0,0,8,0,0,0
T5877,U4453,43357.23,Transfer,Card,iOS,Bangalore,1066,2,1,5540.68,0,0.117,2,0,7.823842228349526,1,1,3,0,0,0
T5878,U2382,33479.95,Payment,Wallet,Web,Hyderabad,1105,12,3,11238.39,0,0.629,5,0,2.978804899554157,1,0,8,0,0,0
T5879,U4282,22431.87,Transfer,Wallet,iOS,Bangalore,1589,8,2,23553.81,1,0.316,3,0,0.9523265099569895,0,0,5,0,0,0
T5880,U3841,24420.61,Withdrawal,Card,iOS,Bangalore,262,19,4,24713.01,0,0.33,4,0,0.9881281912567003,0,0,8,0,0,0
T5881,U8151,10252.61,Withdrawal,UPI,Web,Chennai,116,14,1,18901.2,0,0.58,8,0,0.5424030007089122,0,0,9,0,0,0
T5882,U5261,31358.79,Payment,UPI,Android,Bangalore,1835,15,1,21452.94,0,0.712,4,0,1.4616797660476353,0,0,5,0,0,0
T5883,U1606,17969.19,Payment,NetBanking,Android,Bangalore,939,15,0,5317.51,1,0.011,6,0,3.378613559060714,1,0,6,0,0,1
T5884,U2314,49782.48,Transfer,Wallet,Web,Chennai,1953,18,2,11242.71,0,0.153,3,0,4.427584845215681,1,0,5,0,0,0
T5885,U5841,24035.17,Transfer,UPI,iOS,Delhi,523,3,1,16085.62,0,0.903,1,0,1.4941093902883265,0,1,2,0,0,0
T5886,U9559,24319.99,Transfer,NetBanking,iOS,Chennai,145,18,2,29512.88,0,0.495,4,0,0.8240187328809361,0,0,6,0,0,0
T5887,U4946,28314.3,Payment,UPI,iOS,Mumbai,638,18,3,23996.55,0,0.492,6,0,1.17988294638411,0,0,9,0,0,1
T5888,U6061,45841.96,Withdrawal,Card,Web,Delhi,418,1,4,5859.33,0,0.84,9,0,7.822419556577872,1,1,13,0,0,1
T5889,U3331,40050.86,Payment,Card,Android,Hyderabad,130,5,1,10636.96,0,0.129,5,0,3.764900413237125,1,1,6,0,0,0
T5890,U9636,22583.95,Withdrawal,Card,iOS,Bangalore,1511,12,3,6585.26,0,0.714,7,0,3.42894905454689,1,0,10,0,0,1
T5891,U4670,35949.03,Payment,NetBanking,iOS,Delhi,809,14,0,4652.55,0,0.506,1,0,7.725076554458424,1,0,1,0,0,0
T5892,U6121,29332.46,Payment,Wallet,Web,Hyderabad,833,9,2,3687.4,0,0.742,8,0,7.952624444203448,1,0,10,0,0,1
T5893,U7691,24643.73,Transfer,Card,Android,Chennai,1127,21,3,28974.52,0,0.679,4,0,0.8505017338774248,0,0,7,0,0,0
T5894,U8416,9656.17,Withdrawal,Card,Android,Chennai,514,9,2,27208.34,0,0.666,8,0,0.3548843889634956,0,0,10,0,0,0
T5895,U4900,23223.62,Payment,UPI,Web,Mumbai,16,3,2,14549.0,1,0.856,9,0,1.5961250859106528,0,1,11,1,1,1
T5896,U2452,12328.64,Payment,Card,Android,Mumbai,953,13,1,16501.48,0,0.551,3,0,0.7470780149407846,0,0,4,0,0,0
